block_id,route_id,wheelchair_accessible,direction_id,trip_headsign,shape_id,service_id,trip_id
a_1-43-2,43_merged_67201,1,1,Assiniboine,1298,1_merged_67226,3502
a_1-43-2,43_merged_67201,1,0,Kildonan Place,1297,1_merged_67226,3503
a_1-43-2,43_merged_67201,1,1,Assiniboine,1298,1_merged_67226,3504
b_1-15-10,D15,1,1,Downtown,3535,1_merged_67229,3505
a_1-43-2,60,1,0,University of Manitoba,3091,1_merged_67226,3506
b_1-15-10,D15,1,0,Downtown,3426,1_merged_67229,3507
b_3-9-1,F9,1,1,University of Manitoba,3467,3_merged_67230,11122_merged_80426
a_1-55-5,55,1,1,University of Winnipeg via Meadowood,1366,1_merged_67226,4298_merged_67617
b_1-74-5,74_merged_67225,1,1,University of Manitoba,3267,1_merged_67229,4860_merged_77295
a_1-18-26,18,1,0,Riverbend,1111,1_merged_67226,1651_merged_73140
a_2-21-7,21,1,1,City Hall,1189,2_merged_67228,9356_merged_73999
a_1-150-2,650_merged_67198,1,1,Seel Station,3157,1_merged_67226,7302_merged_69768
a_3-176-2,676_merged_67185,1,1,St. Vital Centre via River Road,2430,3_merged_67227,14639
a_3-176-2,676_merged_67185,1,0,Centre Street via Bridgwater,2429,3_merged_67227,14638
b_2-136-2,336,1,0,Garden City Hub,3301,2_merged_67231,9880_merged_83518
a_3-176-2,676_merged_67185,1,1,St. Vital Centre via River Road,2430,3_merged_67227,14633
a_3-176-2,676_merged_67185,1,0,Centre Street via Bridgwater,2429,3_merged_67227,14632
a_3-176-2,676_merged_67185,1,1,St. Vital Centre via River Road,2427,3_merged_67227,14631
a_3-176-2,676_merged_67185,1,0,Centre Street via Bridgwater,2428,3_merged_67227,14630
a_3-176-2,676_merged_67185,1,1,St. Vital Centre via River Road,2430,3_merged_67227,14637
a_3-176-2,676_merged_67185,1,0,Centre Street via Bridgwater,2429,3_merged_67227,14636
a_3-176-2,676_merged_67185,1,1,St. Vital Centre via River Road,2430,3_merged_67227,14635
a_3-176-2,676_merged_67185,1,0,Centre Street via Bridgwater,2429,3_merged_67227,14634
a_2-15-2,15,1,0,Airport via Wellington,973,2_merged_67228,8516_merged_70573
a_1-177-1,677_merged_67186,1,1,Beaumont station via Industrial Park,2431,1_merged_67226,7653_merged_71138
a_2-135-1,635,1,0,Misericordia Health Centre,2408,2_merged_67228,11485_merged_74247
b_1-8-6,F8,1,0,Glenway,3460,1_merged_67229,2275_merged_77842
a_1-135-1,635,1,0,Misericordia Health Centre,2408,1_merged_67226,7053_merged_73893
b_3-17-4,D17,1,0,Kildonan Place,3436,3_merged_67230,11730_merged_83312
b_2-4-6,FX4,1,0,Raleigh & Knowles,3548,2_merged_67231,7669_merged_75843
a_1-55-14,55,1,0,St. Vital Centre via Dakota,1365,1_merged_67226,4409_merged_72185
b_1-146-2,446,1,0,Kildonan Place,3312,1_merged_67229,5768_merged_79071
b_1-10-15,D10,1,0,Kildonan Place,3407,1_merged_67229,2789_merged_77568
b_1-199-4,895,1,1,Jubilee Station,3390,1_merged_67229,6972_merged_81978
a_2-20-2,20,1,0,Watt & Leighton,1178,2_merged_67228,9161_merged_71975
a_1-14-13,14,1,1,Ferry Road,955,1_merged_67226,749_merged_70377
b_1-2-7,FX2,1,1,St. Vital Centre,3469,1_merged_67229,726
b_1-2-7,FX2,1,0,Garden City Centre,3470,1_merged_67229,727
b_1-2-7,FX2,1,1,St. Vital Centre,3469,1_merged_67229,722
b_1-2-7,FX2,1,0,Garden City Centre,3470,1_merged_67229,723
b_1-157-2,557,1,1,Windermere,3324,1_merged_67229,6096_merged_80840
b_2-17-1,D17,1,1,RRC Polytech,3437,2_merged_67231,8907_merged_77155
a_2-38-3,38_merged_67190,1,0,Templeton & McPhillips,1278,2_merged_67228,9909_merged_68405
a_2-18-3,18,1,0,Garden City Centre via Jefferson,1110,2_merged_67228,8867_merged_67719
a_1-11-15,11,1,1,Glenway,889,1_merged_67226,369_merged_73784
b_2-176-1,676_merged_67208,1,1,Bridgwater,3350,2_merged_67231,9960_merged_75919
b_1-37-4,37,1,0,Cathedral & Main,3498,1_merged_67229,4395
b_1-37-4,39,1,1,Waterford Green,3253,1_merged_67229,4396
b_1-4-12,FX4,1,1,Polo Park,3549,1_merged_67229,1366
b_1-4-12,FX4,1,0,Raleigh & Knowles,3548,1_merged_67229,1367
b_3-3-5,FX3,1,1,Sturgeon & Murray Park,3475,3_merged_67230,10473_merged_76856
b_1-13-7,D13,1,1,The Airport,3418,1_merged_67229,3149_merged_83512
a_2-19-5,19,1,1,Drake,3068,2_merged_67228,9115_merged_68883
b_6-1-65,BLUE_merged_67207,1,0,Assiniboine Park,3529,6,15272
b_6-1-65,BLUE_merged_67207,1,1,Downtown,3530,6,15273
a_1-47-2,47,1,0,Transcona via Regent,3089,1_merged_67226,3875_merged_69980
b_6-1-65,BLUE_merged_67207,1,1,Downtown,3530,6,15275
b_6-1-65,BLUE_merged_67207,1,0,Assiniboine Park,3529,6,15276
b_1-157-4,557,1,1,Windermere,3324,1_merged_67229,6126_merged_77535
b_6-1-65,BLUE_merged_67207,1,0,Assiniboine Park,3529,6,15278
b_6-1-65,BLUE_merged_67207,1,1,Downtown,3530,6,15279
b_1-3-9,FX3,1,1,Sturgeon & Murray Park,3475,1_merged_67229,970_merged_76847
b_3-1-8,BLUE_merged_67207,1,0,Unicity Shopping Centre,3396,3_merged_67230,10235_merged_76177
b_2-17-5,D17,1,1,RRC Polytech,3437,2_merged_67231,8975_merged_81511
b_1-151-3,551,1,0,Watt & Leighton,3314,1_merged_67229,5948_merged_83429
b_2-1-7,BLUE_merged_67207,1,0,Unicity Shopping Centre,3392,2_merged_67231,7145_merged_76281
a_1-28-1,41,1,1,Balmoral Station,1293,1_merged_67226,2676_merged_71257
b_3-38-3,38_merged_67213,1,1,Garden City Hub,3249,3_merged_67230,12070_merged_76536
b_2-6-6,F6,1,1,South St. Vital,3447,2_merged_67231,7916_merged_81005
b_2-6-6,F6,1,0,Templeton & Salter,3448,2_merged_67231,7915_merged_81006
b_2-1-9,BLUE_merged_67207,1,1,St. Norbert,3393,2_merged_67231,7185_merged_75694
a_1-176-3,676_merged_67185,1,0,Centre Street via Bridgwater,2428,1_merged_67226,7586_merged_70295
b_1-199-3,887,1,1,Stadacona,3526,1_merged_67229,6958_merged_81694
a_1-19-14,19,1,0,Notre Dame,3071,1_merged_67226,1827_merged_74292
a_1-3-1,334_merged_67196,1,0,Castlebury Meadows,3153,1_merged_67226,34_merged_73043
a_1-31-9,28_merged_67183,1,1,City Hall,1231,1_merged_67226,2870_merged_73714
a_1-20-1,15,1,1,Inkster,985,1_merged_67226,1898_merged_70752
b_1-158-3,558,1,1,Avalon Loop,3330,1_merged_67229,6185_merged_76053
a_2-90-1,90,1,0,Kildonan Place,1525,2_merged_67228,10995_merged_69736
b_2-5-1,F5,1,0,Garden City Centre,3444,2_merged_67231,7700_merged_81423
a_1-91-2,91_merged_67199,1,1,Killarney,2479,1_merged_67226,6127_merged_69147
b_3-13-2,D13,1,1,The Airport,3418,3_merged_67230,11447_merged_80858
b_2-9-4,F9,1,1,University of Manitoba,3467,2_merged_67231,8280_merged_82460
a_1-19-17,19,1,0,Logan,3069,1_merged_67226,1855_merged_70204
a_2-38-1,38_merged_67190,1,0,Templeton & McPhillips,1278,2_merged_67228,9859_merged_75005
b_1-70-3,70,1,1,Unicity,3262,1_merged_67229,4733
b_1-70-2,22_merged_67214,1,1,Unicity,3233,1_merged_67229,4730
a_1-65-4,25,1,1,City Hall,1223,1_merged_67226,4731
b_1-70-3,70,1,0,Polo Park,3263,1_merged_67229,4736
b_1-70-3,70,1,1,Unicity,3262,1_merged_67229,4737
b_1-70-3,70,1,1,Unicity,3262,1_merged_67229,4735
a_2-100-1,BLUE_merged_67184,1,0,University of Manitoba,3118,2_merged_67228,11145_merged_74588
b_2-28-3,28_merged_67206,1,0,Garden City Centre,3237,2_merged_67231,9196_merged_78628
b_1-70-3,70,1,1,Unicity,3262,1_merged_67229,4739
a_1-47-1,47,1,1,University of Manitoba,3087,1_merged_67226,3859_merged_70315
b_3-16-4,D16,1,1,RRC Polytech,3430,3_merged_67230,11655_merged_82539
a_2-18-3,18,1,1,Assiniboine Park,1127,2_merged_67228,8876_merged_72014
b_3-5-2,F5,1,0,Garden City Centre,3444,3_merged_67230,10722_merged_82523
a_3-55-2,55,1,1,University of Winnipeg via Meadowood,1366,3_merged_67227,13540
a_3-55-2,55,1,0,St. Vital Centre via Dakota,1365,3_merged_67227,13541
a_3-55-2,55,1,1,St. Anne's & Niakwa,1372,3_merged_67227,13542
a_1-78-3,78,1,0,University of Manitoba,3101,1_merged_67226,5613_merged_67498
a_3-55-3,55,1,0,St.Vital Centre via Meadowood,1363,3_merged_67227,13548
a_3-55-3,55,1,1,University of Winnipeg via Dakota,1364,3_merged_67227,13549
b_1-179-3,679,1,0,Seel Station,3357,1_merged_67229,6616_merged_83532
a_2-16-6,16,1,0,Tyndall Park via Manitoba,1042,2_merged_67228,8697_merged_69299
a_1-33-1,33,1,1,Downtown,1930,1_merged_67226,2937_merged_75383
b_1-16-6,D16,1,1,RRC Polytech,3430,1_merged_67229,3669_merged_76806
a_1-29-1,29,1,1,Beaumont Station via Stafford,2375,1_merged_67226,2722_merged_67679
b_1-17-6,D17,1,0,Kildonan Place,3436,1_merged_67229,3827_merged_82153
a_1-190-2,690_merged_67189,1,1,Seel Station via Fort Garry Industrial Park,2436,1_merged_67226,7759_merged_68364
a_2-24-6,24,1,1,Polo Park,2736,2_merged_67228,9587_merged_74243
b_3-28-3,28_merged_67206,1,0,Garden City Centre,3237,3_merged_67230,11894_merged_83782
a_2-10-2,10,1,0,St. Boniface via Tache,870,2_merged_67228,8029_merged_71577
b_1-123-2,223,1,1,Westdale,3513,1_merged_67229,5047_merged_80229
b_1-9-2,F9,1,0,Kildonan Place,3465,1_merged_67229,2491_merged_83377
b_1-9-6,F8,1,1,University of Manitoba,3461,1_merged_67229,2531_merged_76222
a_1-55-5,55,1,1,University of Winnipeg via Meadowood,1366,1_merged_67226,4288_merged_71605
b_2-2-2,FX2,1,1,St. Vital Centre,3469,2_merged_67231,7303_merged_78156
b_1-37-3,37,1,0,Cathedral & Main,3498,1_merged_67229,4348_merged_82585
b_1-5-3,F5,1,0,Garden City Centre,3444,1_merged_67229,1566_merged_83874
a_3-44-3,44,1,1,Broadway via London,1301,3_merged_67227,13339
b_3-6-4,F6,1,1,South St. Vital,3449,3_merged_67230,10846_merged_81380
a_1-16-6,16,1,1,Selkirk & McPhillips,1029,1_merged_67226,993_merged_75338
b_3-2-4,FX2,1,0,Garden City Centre,3470,3_merged_67230,10386
b_3-2-4,FX2,1,1,St. Vital Centre,3469,3_merged_67230,10385
a_2-55-4,60,1,0,University of Manitoba,3091,2_merged_67228,10384
a_2-55-4,60,1,1,Downtown,3092,2_merged_67228,10383
b_3-2-3,FX2,1,1,St. Vital Centre,3469,3_merged_67230,10381
b_2-31-2,31_merged_67215,1,1,The Forks,3494,2_merged_67231,9257_merged_75665
a_1-100-3,BLUE_merged_67184,1,1,Downtown,3119,1_merged_67226,6405_merged_72096
a_1-149-2,649_merged_67195,1,0,Fort Whyte Alive,3156,1_merged_67226,7265
a_1-149-2,649_merged_67195,1,1,Seel Station,3155,1_merged_67226,7264
b_2-2-1,FX2,1,0,Garden City Centre,3470,2_merged_67231,7267
b_2-2-1,FX2,1,1,St. Vital Centre,3469,2_merged_67231,7266
b_2-16-5,D16,1,0,Polo Park,3433,2_merged_67231,8889_merged_76628
a_1-55-4,676_merged_67185,1,1,St. Vital Centre via River Road,2430,1_merged_67226,4275_merged_69089
b_1-7-12,F7,1,1,Creek Bend,3455,1_merged_67229,2161_merged_83020
a_1-17-9,17,1,1,Misericordia Health Centre,1078,1_merged_67226,1322_merged_68658
b_2-28-1,28_merged_67206,1,1,Seel Station,3236,2_merged_67231,9152_merged_76675
a_1-19-19,19,1,1,Autumnwood,3070,1_merged_67226,1867_merged_74910
b_1-149-3,649_merged_67218,1,1,Fort Whyte Alive,3335,1_merged_67229,5824_merged_76650
a_1-48-7,48_merged_67200,1,0,North Transcona,2738,1_merged_67226,4123_merged_70579
b_2-1-2,BLUE_merged_67207,1,0,Unicity Shopping Centre,3392,2_merged_67231,7057_merged_82283
b_1-3-9,D14,1,0,Redonda & Pandora,3420,1_merged_67229,965_merged_81176
a_2-33-5,33,1,0,Maples via Mapleglen,1929,2_merged_67228,9846_merged_70862
a_1-60-7,60,1,1,Downtown,3092,1_merged_67226,4673_merged_71047
b_2-17-4,D17,1,1,RRC Polytech,3437,2_merged_67231,8962_merged_77432
b_1-9-8,38_merged_67213,1,1,Garden City Hub,3249,1_merged_67229,2569_merged_81147
b_2-19-1,D19,1,0,Downtown,3443,2_merged_67231,9007_merged_76424
a_1-172-1,672_merged_67188,1,1,University of Manitoba,3116,1_merged_67226,7507_merged_70505
a_2-21-3,21,1,0,Westwood,2933,2_merged_67228,9254_merged_67279
b_3-9-2,F9,1,1,University of Manitoba,3467,3_merged_67230,11154_merged_83676
a_2-43-2,43_merged_67201,1,0,Kildonan Place,1297,2_merged_67228,9953_merged_72130
a_2-24-6,24,1,1,City Hall,2734,2_merged_67228,9579_merged_72047
b_1-16-4,D16,1,0,Polo Park,3433,1_merged_67229,3637_merged_81460
a_1-19-8,19,1,0,Notre Dame,3071,1_merged_67226,1759
a_1-19-8,19,1,1,Autumnwood,3070,1_merged_67226,1758
a_1-19-8,19,1,0,Notre Dame,3071,1_merged_67226,1757
a_1-19-8,19,1,1,Autumnwood,3070,1_merged_67226,1756
b_1-6-3,F6,1,0,Templeton & Salter,3448,1_merged_67229,1795_merged_79212
b_1-5-16,F5,1,0,Garden City Centre,3444,1_merged_67229,1752
b_1-5-16,F5,1,1,Fort Rouge Station,3445,1_merged_67229,1751
a_1-19-7,19,1,0,Elizabeth & Drake,3075,1_merged_67226,1750
a_2-21-7,21,1,0,Crestview,2929,2_merged_67228,9347_merged_69627
a_2-176-2,676_merged_67185,1,1,St. Vital Centre via River Road,2427,2_merged_67228,11909
a_1-20-3,20,1,1,Airport Terminal,1179,1_merged_67226,1927_merged_74318
a_2-11-9,11,1,1,North Kildonan via Donwood,890,2_merged_67228,8234_merged_73577
a_1-14-7,14,1,1,Ferry Road,955,1_merged_67226,669_merged_70528
b_1-180-3,BLUE_merged_67207,1,0,Downtown,3394,1_merged_67229,6667_merged_78829
a_2-100-7,BLUE_merged_67184,1,0,St. Norbert,2449,2_merged_67228,11302_merged_70428
b_2-3-3,FX3,1,1,Sturgeon & Murray Park,3475,2_merged_67231,7429_merged_79099
b_3-3-3,FX3,1,1,Sturgeon & Murray Park,3475,3_merged_67230,10452_merged_76660
a_1-17-5,17,1,1,Misericordia Health Centre,1078,1_merged_67226,1287
a_1-17-5,17,1,1,Misericordia Health Centre,1083,1_merged_67226,1281
a_1-17-5,17,1,0,Amber Trails,1082,1_merged_67226,1282
a_2-100-2,BLUE_merged_67184,1,1,Downtown,2448,2_merged_67228,11164
a_2-100-2,BLUE_merged_67184,1,0,St. Norbert,2449,2_merged_67228,11165
b_1-178-3,678,1,0,Markham Station,3355,1_merged_67229,6579_merged_77792
b_3-9-2,F9,1,1,University of Manitoba,3467,3_merged_67230,11160
a_1-17-5,17,1,0,Amber Trails,1082,1_merged_67226,1288
a_2-17-1,17,1,1,Misericordia Health Centre,1085,2_merged_67228,8765
a_2-17-1,17,1,0,Seven Oaks Hospital,1084,2_merged_67228,8764
b_2-15-5,D15,1,1,Unicity,3533,2_merged_67231,8767
b_2-15-5,D15,1,0,Sage Creek,3532,2_merged_67231,8766
a_1-100-9,BLUE_merged_67184,1,0,St. Norbert,2449,1_merged_67226,6485_merged_70313
b_1-70-7,70,1,0,Polo Park,3263,1_merged_67229,4777_merged_80299
a_3-11-3,11,1,1,Glenway,917,3_merged_67227,12159_merged_72433
b_2-2-6,FX2,1,0,Garden City Centre,3470,2_merged_67231,7383_merged_79316
a_2-15-1,15,1,0,Airport via Wellington,973,2_merged_67228,8495
a_1-29-2,29,1,0,Logan via Sherbrook,2374,1_merged_67226,2749_merged_67338
b_1-142-1,642_merged_67217,1,1,Henlow & Fultz,3334,1_merged_67229,5564_merged_81254
b_3-38-3,38_merged_67213,1,0,Kildonan Place,3248,3_merged_67230,12065_merged_83037
a_1-14-9,14,1,1,Ferry Road,957,1_merged_67226,703_merged_70971
a_1-85-2,85,1,0,Kildonan Place,1500,1_merged_67226,5876_merged_71626
a_2-66-3,83,1,0,Unicity,1484,2_merged_67228,10544_merged_71107
b_1-3-16,FX3,1,0,Redonda & Pandora,3474,1_merged_67229,1041_merged_83195
a_2-16-2,16,1,0,Tyndall Park via Manitoba,1042,2_merged_67228,8633_merged_73858
a_1-176-4,676_merged_67185,1,0,Centre Street via Bridgwater,2429,1_merged_67226,7608_merged_74981
b_1-12-4,D12,1,1,The Airport,3417,1_merged_67229,2990_merged_82310
b_1-6-14,F6,1,1,South St. Vital,3449,1_merged_67229,1947_merged_82421
a_1-18-15,18,1,1,Tuxedo,1107,1_merged_67226,1537_merged_72798
b_1-19-7,D19,1,1,The Zoo,3442,1_merged_67229,3959_merged_77071
b_3-6-2,F6,1,0,Templeton & Salter,3450,3_merged_67230,10812_merged_78556
b_2-130-1,330_merged_67220,1,0,Levis & Nairn,3293,2_merged_67231,9830_merged_78472
a_1-98-1,98,1,0,Unicity,1570,1_merged_67226,6348_merged_73993
a_2-10-2,10,1,0,St. Boniface via Tache,870,2_merged_67228,8013_merged_67319
a_3-15-2,15,1,0,Airport via Wellington,971,3_merged_67227,12513_merged_70704
b_2-1-6,BLUE_merged_67207,1,1,St. Norbert,3393,2_merged_67231,7134_merged_81521
b_6-10-51,D10,1,0,Kildonan Place,3407,6,16248
b_6-10-51,D10,1,1,Waterford Green,3406,6,16249
b_6-10-51,D10,1,0,Kildonan Place,3407,6,16246
a_1-150-4,650_merged_67198,1,0,Fort Whyte Alive,3158,1_merged_67226,7339_merged_73871
b_6-9-53,F9,1,0,Kildonan Place,3465,6,16240
a_2-66-3,83,1,1,Thompson & Ness,1483,2_merged_67228,10543_merged_71112
b_6-9-53,F9,1,0,Kildonan Place,3465,6,16242
b_6-9-53,F9,1,1,University of Manitoba,3467,6,16243
a_2-162-2,662_merged_67180,1,0,University of Manitoba,3111,2_merged_67228,11744_merged_71658
a_1-16-16,16,1,1,Southdale Centre,1018,1_merged_67226,1086_merged_72999
a_1-47-14,47,1,0,Transcona via Regent,3089,1_merged_67226,4031_merged_73631
a_2-21-2,21,1,1,City Hall,1189,2_merged_67228,9239_merged_70521
a_1-78-1,78,1,1,Polo Park,3100,1_merged_67226,5571_merged_68831
b_1-6-11,F6,1,0,Templeton & Salter,3448,1_merged_67229,1914_merged_78942
a_1-38-2,38_merged_67190,1,1,The Forks,1279,1_merged_67226,3306_merged_69927
a_1-21-2,21,1,1,City Hall,1197,1_merged_67226,1990_merged_69357
b_2-4-3,FX4,1,1,Polo Park,3549,2_merged_67231,7596_merged_83084
b_1-1-22,BLUE_merged_67207,1,0,Unicity Shopping Centre,3392,1_merged_67229,206_merged_80526
b_2-28-2,28_merged_67206,1,1,Seel Station,3236,2_merged_67231,9176_merged_76367
a_1-100-3,BLUE_merged_67184,1,0,University of Manitoba,3118,1_merged_67226,6412_merged_68095
b_3-17-2,D17,1,0,Kildonan Place,3436,3_merged_67230,11687_merged_78716
a_2-47-7,47,1,0,Transcona via Kildare,3088,2_merged_67228,10256_merged_68933
b_1-162-2,662_merged_67203,1,1,Markham Station via Richmond West,3340,1_merged_67229,6217_merged_75806
b_1-150-1,650_merged_67221,1,1,Fort Whyte Alive,3338,1_merged_67229,5849_merged_75759
b_1-4-26,FX4,1,1,Polo Park,3552,1_merged_67229,1501
b_1-17-3,D17,1,1,RRC Polytech,3437,1_merged_67229,3773_merged_79737
b_1-10-6,D10,1,1,Waterford Green,3406,1_merged_67229,2696
b_1-10-6,D10,1,0,Kildonan Place,3407,1_merged_67229,2695
b_1-10-6,D10,1,1,Waterford Green,3406,1_merged_67229,2694
b_2-8-3,F8,1,0,Glenway,3460,2_merged_67231,8087_merged_78540
a_1-28-4,31_merged_67192,1,1,City Hall,1247,1_merged_67226,2692
b_1-10-5,F8,1,0,Downtown,3458,1_merged_67229,2691
b_1-10-5,F9,1,1,University of Manitoba,3467,1_merged_67229,2690
a_1-10-5,10,1,0,St. Boniface via Provencher,872,1_merged_67226,141_merged_71943
a_1-83-1,83,1,0,Unicity,2591,1_merged_67226,5820_merged_68259
b_1-162-4,662_merged_67203,1,1,Markham Station via Richmond West,3340,1_merged_67229,6248_merged_80367
a_2-100-8,BLUE_merged_67184,1,1,Downtown,3119,2_merged_67228,11318_merged_69213
b_1-4-10,FX4,1,0,Raleigh & Knowles,3548,1_merged_67229,1321_merged_77047
a_1-77-2,77,1,1,Garden City Centre,2263,1_merged_67226,5432_merged_69069
b_2-4-6,FX4,1,1,Polo Park,3549,2_merged_67231,7658_merged_79530
a_1-46-7,34,1,0,Maples,1270,1_merged_67226,3807_merged_74088
a_1-33-5,33,1,0,Maples via Jefferson,1928,1_merged_67226,3005_merged_68052
b_3-15-6,D15,1,1,Unicity,3533,3_merged_67230,11578_merged_79869
b_1-152-2,552,1,1,South St. Vital,3317,1_merged_67229,5993_merged_79868
b_3-91-1,91_merged_67222,1,1,St. Norbert,3277,3_merged_67230,12267_merged_76295
a_2-100-2,BLUE_merged_67184,1,1,Downtown,3119,2_merged_67228,11172_merged_75578
b_1-1-20,BLUE_merged_67207,1,0,Unicity Shopping Centre,3392,1_merged_67229,190_merged_76668
a_1-55-1,55,1,1,University of Winnipeg via Meadowood,1366,1_merged_67226,4242_merged_73437
a_2-16-3,16,1,0,Tyndall Park via Burrows,996,2_merged_67228,8656_merged_74839
b_1-74-4,BLUE_merged_67207,1,0,Downtown,3394,1_merged_67229,4847_merged_77004
a_2-17-1,17,1,1,Misericordia Health Centre,1083,2_merged_67228,8745_merged_74428
b_2-3-9,FX3,1,1,Sturgeon & Murray Park,3475,2_merged_67231,7521_merged_77816
b_3-91-1,91_merged_67222,1,1,St. Norbert,3277,3_merged_67230,12281_merged_77277
b_1-178-2,678,1,1,South Pointe,3356,1_merged_67229,6553_merged_77512
b_2-11-1,D11,1,0,Templeton & Salter,3410,2_merged_67231,8388_merged_81989
b_1-4-15,FX4,1,1,Polo Park,3549,1_merged_67229,1403_merged_77198
a_1-18-6,18,1,0,Riverbend,1108,1_merged_67226,1438_merged_73162
a_1-33-1,33,1,1,Downtown,1927,1_merged_67226,2939_merged_75382
b_2-8-2,F8,1,0,Glenway,3460,2_merged_67231,8068_merged_80625
a_1-31-2,31_merged_67192,1,1,City Hall,1247,1_merged_67226,2826_merged_68796
a_2-38-3,38_merged_67190,1,1,The Forks,1279,2_merged_67228,9916_merged_72738
a_1-75-7,75,1,0,University of Manitoba,3099,1_merged_67226,5332_merged_71269
b_2-4-3,FX4,1,1,Polo Park,3549,2_merged_67231,7606_merged_83370
b_1-2-4,F5,1,1,Fort Rouge Station,3446,1_merged_67229,667_merged_78917
a_1-11-19,11,1,0,Westwood,908,1_merged_67226,432_merged_69845
a_2-90-2,90,1,1,Henderson & Whellams,1526,2_merged_67228,11043_merged_70407
b_3-6-3,F6,1,0,Templeton & Salter,3450,3_merged_67230,10831_merged_78259
b_3-10-3,D10,1,1,Waterford Green,3406,3_merged_67230,11235_merged_81586
b_2-5-2,F5,1,0,Garden City Centre,3444,2_merged_67231,7727_merged_81098
a_1-135-1,635,1,1,Harkness Station,2407,1_merged_67226,7038_merged_74179
b_3-16-4,D16,1,0,Polo Park,3433,3_merged_67230,11652_merged_82532
a_1-16-16,16,1,0,Tyndall Park via Burrows,1044,1_merged_67226,1085_merged_73000
b_2-22-1,22_merged_67214,1,0,Polo Park,3235,2_merged_67231,9100_merged_81314
b_1-7-4,F7,1,0,Broadway & Portage,3454,1_merged_67229,2041_merged_81922
b_1-48-2,48_merged_67223,1,1,Kildonan Place,3260,1_merged_67229,4632
b_1-48-2,48_merged_67223,1,0,Redonda & Pandora,3261,1_merged_67229,4631
b_1-48-2,48_merged_67223,1,0,Redonda & Pandora,3261,1_merged_67229,4637
a_2-21-3,21,1,0,St.Charles,2930,2_merged_67228,9258_merged_67275
a_2-10-1,10,1,1,Wolseley via Tache,869,2_merged_67228,7971_merged_72331
b_1-120-3,220,1,1,St. Charles,3281,1_merged_67229,4998_merged_82414
b_2-16-4,D16,1,1,RRC Polytech,3430,2_merged_67231,8874_merged_80400
b_1-38-4,38_merged_67213,1,1,Garden City Hub,3249,1_merged_67229,4460_merged_81482
b_3-17-1,D17,1,1,RRC Polytech,3437,3_merged_67230,11662_merged_78441
b_1-158-3,558,1,1,Avalon Loop,3327,1_merged_67229,6175_merged_82186
a_1-16-15,16,1,1,St.Vital Centre,1034,1_merged_67226,1066_merged_72578
a_1-11-1,11,1,0,Polo Park,2918,1_merged_67226,165
b_1-156-4,556,1,0,Sage Creek,3321,1_merged_67229,6066_merged_82852
a_1-11-1,11,1,0,Polo Park,2917,1_merged_67226,167
a_1-11-1,11,1,1,North Kildonan via Donwood,890,1_merged_67226,160
a_1-11-1,11,1,0,Polo Park,2920,1_merged_67226,161
b_2-22-1,22_merged_67214,1,0,Polo Park,3235,2_merged_67231,9074_merged_83469
a_1-53-1,53,1,1,Downtown,2747,1_merged_67226,4180_merged_72070
b_1-151-3,551,1,0,Watt & Leighton,3314,1_merged_67229,5936_merged_78411
b_3-14-1,D14,1,1,Wall Street,3421,3_merged_67230,11463_merged_80555
a_1-60-7,36,1,1,Maples,3086,1_merged_67226,4666_merged_75192
b_1-4-13,FX4,1,0,Raleigh & Knowles,3548,1_merged_67229,1384_merged_77961
b_1-8-18,F8,1,0,Glenway,3460,1_merged_67229,2411_merged_76391
a_2-11-10,11,1,1,North Kildonan via Donwood,890,2_merged_67228,8259_merged_73961
